UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,cluster
11.612514,-2.6449163,-0.8490159,7.030818,7.343245,2.977112,7.273721,2.3145623,8.572244,4.479525,3.5858662,5.545958,2.7976885,4.645896,4.8503623,4.327739,6.7277994,4.075252,3.5308752,3.2986224,3.8876305,3.785958,6.172445,4.2085986,4.6668863,5.828368,4.787299,3.0049598,3.3919692,6.346186,3.5722468,6.8753104,6.700556,5.9954495,5.6972675,5.6717243,6.541722,5.102534,4.661064,6.095044,5.6497283,4.1214767,6.7707205,6.2483277,4.159426,5.333635,4.976547,4.5836105,4.7290115,3.7181315,2
12.51654,-1.309493,-0.45178935,6.713568,7.5147166,2.5331864,7.3807096,2.0907264,8.42712,5.2358265,4.339106,4.966742,2.7575157,4.0000134,5.348474,4.4647307,6.7794905,3.8923934,2.725929,3.2626324,3.6619503,3.8786445,5.4892654,4.2023234,4.574537,6.073998,5.5102735,3.281653,3.5102699,7.3807325,3.3965847,7.9998274,6.674964,5.8391595,6.1058655,5.6972713,6.32112,4.594945,4.4249144,6.0355906,5.893358,3.8259249,6.2367206,6.071146,3.6658256,5.670213,5.74759,4.6781826,4.547849,3.1167176,1
13.559144,-2.065401,0.2518531,7.3439045,7.889161,2.6337488,7.816049,3.4187915,8.544568,4.9015336,4.2024245,4.9300547,2.8286927,3.9203925,5.247308,4.503469,6.669882,3.7138686,2.7406034,3.3321857,3.628644,3.8113973,5.5382214,4.3279552,4.414499,5.960501,5.714989,3.288102,3.391662,7.3042855,3.6834965,7.6607385,6.901574,5.6008606,6.134824,5.5679007,5.887828,4.667175,4.169537,5.9036493,5.854342,3.782414,6.2757587,6.1472597,3.7257612,5.549396,5.8322544,4.8487606,4.593525,3.1543925,0
11.253522,-2.570364,-0.63050103,6.7151527,7.1037793,2.8270047,7.093221,1.861016,8.494764,4.8053093,3.84266,5.426974,2.83398,4.487545,5.0914493,4.413866,6.8041134,4.1879854,3.2477775,3.3652053,3.7985551,3.885275,5.8514132,4.1499605,4.693236,5.907548,4.9163227,3.1877596,3.4562976,6.6847186,3.4327686,7.3625793,6.6500726,6.0217786,5.8573933,5.6671386,6.6054087,4.892979,4.6630144,6.1219854,5.696139,3.970542,6.5172915,6.177201,4.034211,5.4998336,5.2295747,4.5571046,4.591405,3.5518627,2
12.4289255,-1.6181309,-0.9742253,7.0103908,7.5773525,2.8926983,7.3659263,2.3605862,8.38131,4.7643323,3.841545,5.3041334,2.7499316,4.463591,4.8365126,4.2908845,6.7109094,3.9132454,3.4368312,3.1492655,3.911596,3.8121412,6.110159,4.288765,4.650014,5.869057,5.0255437,3.0248532,3.4831755,6.585832,3.5752285,7.0012627,6.5988283,5.917376,5.746829,5.713446,6.4745026,5.0497622,4.6834316,6.125281,5.735804,4.147766,6.722182,6.1303754,3.9993653,5.398822,5.071517,4.6088195,4.864044,3.5865445,2
13.105084,0.18157302,-0.90693116,6.4820294,7.547701,2.517839,7.2086287,1.7273191,7.913749,5.7562785,4.6869626,4.715078,2.7099292,3.9520607,5.135498,4.3532634,6.7988167,3.8482673,2.8913383,3.0189335,3.8431506,4.0203056,5.51638,4.3666673,4.665722,6.004272,5.612421,3.391537,3.7478056,7.4567237,3.4000127,7.894161,6.318371,5.8110356,6.0389194,5.750691,6.4622436,4.6783857,4.754854,6.245793,5.942114,3.9827101,6.269174,5.809979,3.5726202,5.7676272,5.5910597,4.611812,4.9379983,3.1468582,1
11.520192,-2.0030286,-1.0080254,6.731639,7.201822,2.9424188,7.0652075,1.8095709,8.326329,4.811701,3.7753654,5.449144,2.8067436,4.603852,4.8662477,4.3090124,6.783115,4.136986,3.5222259,3.212674,3.932192,3.8930197,6.090043,4.2155175,4.747604,5.856663,4.790956,3.0795028,3.522468,6.468795,3.468999,7.025229,6.5168257,6.0530133,5.723451,5.7195697,6.7098966,5.054881,4.8449907,6.2041173,5.6741176,4.136134,6.6991463,6.1162853,4.086138,5.4331307,4.953473,4.5107684,4.8070974,3.6921349,2
12.910237,-2.4802804,0.13602512,7.0351763,7.649193,2.6798234,7.5409503,2.4691565,8.677487,4.8324013,3.8991036,5.210422,2.9216444,3.99937,5.5428886,4.5434375,6.7896166,3.8238773,2.6125207,3.2761295,3.5619068,3.7610526,5.5706997,3.986435,4.575015,6.2736588,5.308785,2.9664512,3.3204439,7.3515053,3.2813358,8.069286,6.940657,5.939012,6.273009,5.777835,6.358279,4.537035,4.257376,5.905494,5.850681,3.6891453,6.2041388,6.2604175,3.6370654,5.5623336,5.7651587,4.5870132,4.1753216,3.0963237,0
12.575036,-1.1361536,-0.5875551,6.6597285,7.4072475,2.546225,7.2372065,1.8938322,8.252358,5.384077,4.4053535,4.9541154,2.7661376,4.0542436,5.2643685,4.440197,6.804976,3.9504771,2.8278303,3.214812,3.7450483,3.9254656,5.5086417,4.2360425,4.6325464,6.026438,5.4588184,3.337866,3.5707128,7.334764,3.3875422,7.9121623,6.5480614,5.85683,6.077545,5.7045536,6.4364276,4.6646085,4.5777717,6.1383443,5.8827925,3.870682,6.252531,6.004057,3.6761189,5.6998625,5.646376,4.6069503,4.6593833,3.1792533,1
11.985254,-2.4845886,-0.4869923,7.1112223,7.5950794,2.8384104,7.56446,2.768482,8.74213,4.4865594,3.7501957,5.3532352,2.7678082,4.378392,5.0400877,4.394514,6.6818914,3.920044,3.1998913,3.365424,3.726627,3.7560852,5.9555383,4.229068,4.5286007,5.8970284,5.136089,3.0652285,3.350095,6.6784663,3.623019,7.2046795,6.867305,5.8557105,5.827608,5.624453,6.222551,4.899163,4.3661013,5.936707,5.7274995,3.9928255,6.615937,6.272091,4.0290937,5.377857,5.3374343,4.7568603,4.607526,3.4844553,0
12.464781,-0.6700143,-1.377436,6.65695,7.296809,2.6206093,7.029001,1.5746646,8.048309,5.425601,4.3837924,5.036722,2.6632743,4.344086,4.896408,4.3009286,6.7964787,4.023367,3.2673967,3.10507,3.9791737,3.91827,5.807744,4.348784,4.7286596,5.8457727,5.2368784,3.337721,3.643786,6.9425974,3.4645884,7.3904552,6.3099055,5.900221,5.817337,5.7182937,6.65268,4.9781165,4.882558,6.323219,5.8404536,4.1204615,6.5249696,5.944112,3.828598,5.63777,5.2420382,4.5032043,5.006381,3.4304793,1
12.765001,-0.45148453,-0.614177,6.502996,7.456116,2.5336928,7.221489,1.8092424,8.068024,5.6065855,4.575104,4.8077197,2.762828,3.9579155,5.243614,4.4140124,6.8078475,3.9114501,2.814342,3.132484,3.7629874,4.0098944,5.4560895,4.300491,4.6419964,6.0274954,5.568074,3.3962846,3.6802416,7.4490004,3.3859143,7.97123,6.439681,5.82912,6.0881286,5.7182884,6.421623,4.616287,4.652927,6.1765575,5.9104066,3.8955913,6.214013,5.886014,3.6122987,5.753812,5.662889,4.635475,4.775533,3.1416278,1
12.923754,-2.7624004,-0.2827065,7.1948075,7.588466,2.8112013,7.424928,2.361759,8.641187,4.6530523,3.6592085,5.417258,2.906067,4.273812,5.3089943,4.4630103,6.7869883,3.8741927,2.952011,3.2090826,3.7190971,3.69306,5.872774,3.981812,4.657204,6.1959004,5.0060067,2.828484,3.283284,6.9708066,3.302441,7.631422,6.867232,6.023925,6.114829,5.8166466,6.5647473,4.7949133,4.4386206,6.0046396,5.7866917,3.8414416,6.4328103,6.310632,3.7757862,5.452802,5.416414,4.454193,4.2953844,3.318654,0
13.066175,-2.4347064,0.3925157,7.345897,7.863397,2.7304282,7.869313,3.605068,8.662165,4.6825123,4.0449257,5.032652,2.8529372,3.997176,5.210296,4.504328,6.645155,3.7568243,2.8352156,3.4102077,3.5974085,3.8214238,5.611043,4.3333254,4.3852773,5.9109774,5.627865,3.26891,3.3651347,7.1310687,3.7489839,7.499479,6.9814153,5.6056976,6.067272,5.5230627,5.8133845,4.68662,4.119845,5.840327,5.793798,3.7971458,6.341577,6.193609,3.8466825,5.479165,5.762834,4.9241657,4.574715,3.2498188,0
11.744849,-2.2613895,-1.0766561,6.8850493,7.2422233,2.9195375,7.0949044,1.8525325,8.413215,4.7219462,3.7015278,5.5055795,2.792261,4.634188,4.8808837,4.3163357,6.781024,4.107857,3.5018444,3.2127907,3.9387712,3.8109422,6.129062,4.170582,4.7474084,5.8861356,4.754584,3.0090308,3.448179,6.4527736,3.4499626,7.0223494,6.568676,6.0646467,5.7402954,5.740516,6.739274,5.0928097,4.802764,6.19562,5.686025,4.1260056,6.7202277,6.1864147,4.0709305,5.4085474,4.95832,4.4601464,4.742786,3.6755526,2
13.088105,-1.8971758,-0.5301758,7.3337207,8.029529,2.786827,7.8489556,3.1004736,8.796209,4.471895,3.7701855,5.225286,2.724686,4.199218,5.0970597,4.371716,6.6338015,3.6447005,3.044528,3.217668,3.6913228,3.6475778,5.995015,4.212924,4.4706717,6.038856,5.3176394,2.8702524,3.303172,6.8836446,3.603351,7.3348465,6.9482007,5.801643,5.913799,5.7110963,6.1048403,4.841322,4.222255,5.85431,5.819521,3.9885242,6.6167135,6.297534,3.8535168,5.351486,5.4584646,4.7797446,4.565363,3.3125093,0
12.857692,-2.463657,0.6138353,7.193004,7.749344,2.7090125,7.793806,3.4559877,8.615394,4.80215,4.11788,4.9984937,2.906024,3.9254282,5.3230267,4.5494547,6.680784,3.817627,2.7249787,3.4439013,3.5477653,3.8896506,5.4720583,4.3017282,4.399318,5.9498873,5.659425,3.340861,3.4005177,7.2600384,3.6886752,7.691805,6.9712234,5.6250076,6.1479125,5.5180883,5.834652,4.580523,4.125297,5.8422503,5.794956,3.719445,6.2222986,6.1566668,3.8065076,5.543044,5.8568983,4.9203105,4.5010014,3.1982071,0
11.294905,-2.0913444,-1.3437059,6.777498,7.1102943,2.968856,6.974809,1.7000707,8.314045,4.7484465,3.721622,5.5340037,2.754936,4.7705517,4.7068367,4.261055,6.7759404,4.199099,3.7209084,3.2180037,4.0249705,3.8643498,6.2249236,4.2544518,4.778079,5.755143,4.665968,3.091469,3.515796,6.247379,3.5214355,6.7691016,6.4533563,6.0694823,5.59481,5.7021394,6.7897224,5.2104325,4.9431796,6.2695265,5.6426015,4.2352324,6.830009,6.132628,4.191134,5.3903065,4.7809277,4.471201,4.9274015,3.8208547,2
12.589345,-1.6828156,-0.3810867,6.93023,7.6103683,2.5727668,7.5230865,2.5047314,8.555229,5.017611,4.232267,5.018125,2.7398856,4.054409,5.2684507,4.4599237,6.7295465,3.8574834,2.7992933,3.3211915,3.659376,3.8222451,5.573417,4.2455716,4.5140557,5.999997,5.518216,3.2693212,3.442806,7.241751,3.5179365,7.7939935,6.7709384,5.7731557,6.0438128,5.640677,6.17901,4.669309,4.327255,5.9782233,5.86506,3.850795,6.320867,6.1387053,3.7510552,5.592936,5.720312,4.75075,4.5737004,3.1767952,0
13.681465,-1.7652116,-0.090953976,7.42129,8.222041,2.7083013,8.039483,3.4594429,8.81203,4.564429,3.9081047,5.0564933,2.7624977,3.9563305,5.2611623,4.435413,6.619147,3.5197957,2.7744157,3.2211359,3.5859654,3.656123,5.801545,4.216911,4.3939576,6.1217737,5.581373,2.9087732,3.2932498,7.1942787,3.6094484,7.6154213,7.04234,5.7018356,6.0772953,5.6974907,5.9072237,4.6733465,4.0499682,5.769671,5.8780923,3.8627467,6.4496775,6.2789702,3.7073538,5.4082837,5.7300634,4.8597503,4.468017,3.1267023,0
13.802212,-1.4244143,-0.467675,7.18514,7.926118,2.6518352,7.628397,2.5712066,8.491452,4.9698377,4.0442266,5.063143,2.7900414,4.0175104,5.2825127,4.419469,6.733743,3.6502893,2.799494,3.0829718,3.7150679,3.7112567,5.758296,4.133436,4.5752444,6.196364,5.412922,2.922662,3.3859582,7.286464,3.3829505,7.7892504,6.7835565,5.8583226,6.141185,5.8154407,6.342523,4.7127504,4.3722997,5.9935493,5.907462,3.8763177,6.377802,6.176789,3.5980926,5.531682,5.613961,4.581374,4.493319,3.1257205,0
11.1582775,-2.923704,-0.066520624,6.559161,7.0077567,2.7572298,7.058826,1.6918226,8.550372,4.9212523,3.8836656,5.3953123,2.9533498,4.2809367,5.443583,4.537609,6.8724065,4.220872,2.8786297,3.4235427,3.6378336,3.9296303,5.5642457,3.9925957,4.6991363,6.103818,4.987706,3.1939623,3.4322329,7.043964,3.246658,7.905314,6.7527895,6.0798,6.1130314,5.7059298,6.633815,4.621994,4.545316,6.054135,5.7305074,3.7466173,6.2397842,6.1928706,3.8741386,5.607363,5.520621,4.5206776,4.2671666,3.34862,2
13.293624,-1.2730032,-0.21054651,7.208062,8.129236,2.6531458,7.9743576,3.3284538,8.704515,4.7504425,4.1249223,4.9303713,2.7101636,3.9277227,5.2022133,4.4170156,6.614579,3.5761278,2.7999828,3.2529516,3.597035,3.750343,5.713942,4.324891,4.377937,6.0210214,5.7005024,3.0982254,3.3979921,7.2286153,3.6762977,7.61734,6.9382253,5.6439595,6.0121417,5.6345716,5.840123,4.6523643,4.1020017,5.8049073,5.884961,3.8986855,6.4292192,6.177615,3.735549,5.468178,5.759591,4.9469347,4.6237803,3.1333354,0
11.124539,-2.8754811,-0.3769029,6.661615,7.021906,2.7497337,7.0753684,1.788664,8.571729,4.849326,3.8923056,5.4099216,2.8676448,4.3947535,5.2712145,4.48662,6.8343744,4.2246475,3.0422456,3.4405632,3.7105944,3.8897393,5.678421,4.081071,4.679102,5.9769998,4.9810405,3.2391467,3.423733,6.866781,3.363061,7.6467166,6.7187314,6.0285616,5.97488,5.658533,6.5889854,4.7643204,4.5702314,6.0823984,5.717755,3.8489795,6.3722563,6.2053375,3.9689221,5.56086,5.4141703,4.554262,4.424491,3.441125,2
13.065892,-0.80706614,-0.70002323,6.883872,7.8312182,2.5802035,7.5855165,2.3928273,8.459773,5.1105514,4.26853,4.9365015,2.6920288,4.0004764,5.2197113,4.3884277,6.714091,3.7121093,2.8304513,3.1472123,3.7004774,3.8031008,5.6798944,4.2540317,4.5358524,6.079359,5.544091,3.1231089,3.4952617,7.2932873,3.468335,7.795729,6.6965137,5.7999907,6.025393,5.737505,6.2329483,4.675033,4.3871217,5.993212,5.9157715,3.9343472,6.386468,6.0860376,3.658682,5.5807467,5.652765,4.7276354,4.656534,3.130995,1
13.053516,-1.8778259,-0.0052368212,7.305823,7.9631977,2.6850998,7.9205303,3.5555513,8.679841,4.699309,4.122805,4.9721746,2.7416563,4.016884,5.1113625,4.442585,6.609295,3.6957488,2.9019158,3.3708625,3.6296947,3.7911365,5.6876655,4.3995447,4.361568,5.8669744,5.685967,3.2670708,3.391685,7.0883803,3.8003418,7.417755,6.9362206,5.5765862,5.9622154,5.524674,5.7691407,4.736446,4.121733,5.839105,5.824203,3.8932145,6.437816,6.1765857,3.8594043,5.4610043,5.7232885,4.9792376,4.7018733,3.2493808,0
13.681233,-2.183812,-0.13778931,7.3893137,8.022246,2.673468,7.829912,3.0156248,8.783949,4.644218,3.8571267,5.160394,2.810394,4.0072603,5.373389,4.473673,6.694455,3.6137671,2.7067037,3.2085881,3.6070511,3.6277826,5.7572794,4.082812,4.4878893,6.2175016,5.425266,2.8579807,3.2534146,7.249892,3.4390209,7.796296,7.0086117,5.8221407,6.170945,5.768414,6.1640205,4.668156,4.1407633,5.846536,5.8847356,3.799331,6.375554,6.3163176,3.6480818,5.4575934,5.721805,4.672424,4.314782,3.101319,0
13.161076,-1.1119984,-0.46824405,7.134194,8.196921,2.6159613,7.995763,3.0570896,8.858365,4.6684785,4.0378695,4.989485,2.6610572,3.9257967,5.299948,4.404722,6.621717,3.5215027,2.7208858,3.2148683,3.5522294,3.6685154,5.7645316,4.2168746,4.390832,6.1506553,5.6319175,2.9292426,3.3466995,7.2717843,3.5559914,7.7827106,6.993175,5.7372146,6.0255537,5.7216053,5.9305468,4.6001964,4.0470953,5.752198,5.9227834,3.8990164,6.452063,6.2495832,3.6793354,5.448835,5.7786264,4.9091687,4.484225,3.0554836,0
13.195013,-0.5390336,-0.83760476,6.7603726,7.5852213,2.504711,7.3128304,2.0027707,8.149263,5.4918222,4.5250325,4.8361163,2.6977797,4.016075,5.158493,4.3864183,6.7738786,3.834765,2.8615522,3.111219,3.8111143,3.8980012,5.5640697,4.3177195,4.6192956,5.9985476,5.5721884,3.3314981,3.604098,7.380386,3.441987,7.8457055,6.475391,5.7914224,6.0402584,5.7215915,6.3946223,4.7293124,4.6091485,6.1762,5.9287734,3.9463825,6.3092957,5.953826,3.6215453,5.7003326,5.626973,4.613659,4.815548,3.153471,1
13.3692665,-2.8160641,-0.29060033,7.3942943,7.6702824,2.6551547,7.540225,2.6665323,8.691744,4.718129,3.8558788,5.2795644,2.823101,4.1909275,5.3038554,4.487865,6.7521024,3.816552,2.827929,3.2744498,3.7088444,3.6374235,5.753312,4.0694757,4.5746527,6.1180053,5.2512646,2.9826543,3.2439795,7.105145,3.4153104,7.690161,6.9021277,5.874808,6.1314387,5.7365904,6.3747177,4.8036904,4.3097987,5.990276,5.8415527,3.810507,6.3842354,6.323264,3.733053,5.49326,5.603753,4.525436,4.3511147,3.2219377,0
12.181006,-2.505126,-0.5110028,7.1551895,7.637924,2.9748735,7.5323944,2.7237086,8.672124,4.403368,3.5604377,5.46222,2.8302934,4.4590287,4.9803247,4.358282,6.692896,3.9002616,3.3404796,3.262599,3.7835653,3.749894,6.1201634,4.178089,4.5923543,5.9483047,4.9471946,2.8928523,3.3500202,6.539146,3.5673747,7.046957,6.840607,5.943044,5.813694,5.6999784,6.36555,4.9691095,4.474477,5.969299,5.6917634,4.0440063,6.6996026,6.2774987,4.046973,5.3163996,5.147584,4.6643987,4.606363,3.5759916,2
13.105051,-2.4627495,-0.349817,7.3460994,7.895475,2.9729948,7.6742887,2.8521466,8.712903,4.3714023,3.4611642,5.456098,2.8832963,4.328,5.127758,4.380694,6.7002726,3.7262619,3.1646242,3.1375592,3.7412465,3.6580207,6.1314697,4.05651,4.5998254,6.151947,4.9679313,2.6583812,3.275011,6.7306485,3.4396346,7.2556596,6.932415,5.9840198,5.976895,5.8190603,6.40928,4.8907905,4.3897367,5.9189816,5.748781,3.9710636,6.6380367,6.3332,3.8729992,5.3042912,5.2369385,4.5738406,4.4229827,3.4324074,0
13.055188,-2.1781666,0.33489963,7.270812,7.8542323,2.6843464,7.8519115,3.52255,8.622139,4.7842994,4.148191,4.966264,2.8291206,3.9561708,5.220679,4.5021825,6.648378,3.7553391,2.7976568,3.404704,3.5938807,3.843931,5.5575986,4.357062,4.3812027,5.9053736,5.695366,3.3235369,3.3989263,7.201877,3.7468174,7.569448,6.944704,5.5882807,6.0714765,5.517505,5.799727,4.657671,4.1280365,5.852172,5.8149056,3.7963238,6.31162,6.157545,3.8181899,5.5148377,5.8080606,4.9414234,4.607555,3.213146,0
12.496497,-3.0737453,-0.16733637,7.1830792,7.473268,2.7404194,7.4371114,2.516175,8.718479,4.641949,3.7694533,5.37484,2.8694603,4.271184,5.3062787,4.49869,6.7691536,3.953353,2.9115615,3.3596737,3.6800346,3.719209,5.7543178,4.056614,4.592901,6.076272,5.1235294,3.0309157,3.2780411,6.972624,3.4143672,7.6323705,6.9035254,5.931033,6.0791564,5.6999373,6.4050345,4.779837,4.351399,5.9767823,5.7742877,3.808644,6.3927,6.3158903,3.8481524,5.4800916,5.529039,4.564175,4.3284388,3.3211598,0
13.511676,-1.5129912,-0.6400925,7.2055087,7.8962803,2.7748299,7.597706,2.5966034,8.486925,4.81338,3.8858626,5.1818027,2.7860534,4.1812468,5.1178875,4.363715,6.7141633,3.6907558,3.043241,3.07116,3.7854595,3.712024,5.9496355,4.165191,4.5998282,6.115345,5.2414613,2.8651698,3.3916595,7.00749,3.4434605,7.465541,6.754096,5.8927946,6.0055943,5.808019,6.391309,4.8476996,4.462085,6.017538,5.845261,3.9831114,6.5353055,6.1893725,3.7326865,5.4466763,5.388195,4.579049,4.5986786,3.2938437,0
13.620309,-1.5080675,-0.043072425,7.240499,8.114018,2.6334152,7.9260044,3.172988,8.7012205,4.798794,4.075902,4.96559,2.778917,3.8669415,5.358106,4.4641747,6.661904,3.5641892,2.6519465,3.2132185,3.566404,3.7211692,5.6473064,4.202089,4.423047,6.162483,5.65365,3.001582,3.3545306,7.379035,3.5312865,7.8500056,6.970235,5.7162967,6.156539,5.7100697,5.9682713,4.577993,4.097698,5.812364,5.909731,3.8055127,6.3248286,6.210102,3.6238809,5.504211,5.8332987,4.8281035,4.4440107,3.0435455,0
12.34173,-1.5164958,-0.4633641,6.7323775,7.4017553,2.604682,7.2946105,2.109542,8.3491125,5.21084,4.2930446,5.027298,2.7809467,4.1111145,5.230427,4.4467225,6.782144,3.9739773,2.889751,3.2811964,3.7273026,3.9152493,5.5581264,4.2467637,4.6022234,5.9782047,5.4133487,3.3344789,3.5329762,7.2103915,3.453648,7.779402,6.6194277,5.840336,6.0339727,5.6611366,6.361976,4.695327,4.5241423,6.0929947,5.841179,3.8752136,6.2999034,6.0504365,3.7632802,5.6459556,5.610168,4.659423,4.64655,3.2457302,1
11.258139,-2.746847,-0.6135538,6.867542,7.293246,3.1575844,7.214686,2.1980655,8.520837,4.390413,3.3764336,5.6661434,2.9158576,4.686818,4.8812017,4.321613,6.754632,4.119032,3.6190479,3.2504592,3.8709693,3.8616037,6.2604923,4.1316586,4.726658,5.9059606,4.5821733,2.8643277,3.4306703,6.240925,3.4851096,6.831143,6.701189,6.115195,5.7114153,5.731655,6.6600533,5.0622735,4.7492743,6.081615,5.585658,4.121792,6.788334,6.2305703,4.200146,5.2902846,4.8296895,4.5489187,4.6530375,3.8062177,2
12.68614,-1.1742008,-0.77351886,6.685065,7.3633304,2.5916965,7.139189,1.705555,8.188127,5.3814664,4.31985,5.0340886,2.776389,4.148031,5.206246,4.41056,6.8261952,3.9715004,2.9343534,3.1487236,3.8162389,3.9035587,5.6147485,4.2002554,4.697218,6.0422297,5.3131356,3.2535298,3.5670965,7.23396,3.3339362,7.8135357,6.488296,5.9268293,6.0522246,5.757554,6.597446,4.7495885,4.691555,6.2045417,5.8694696,3.9190025,6.3151145,6.010033,3.6868036,5.6787167,5.5062103,4.4994855,4.678955,3.243842,1
12.7879,-1.0782465,-0.8354511,6.896074,7.662551,2.570317,7.4673,2.2921848,8.4381075,5.1136127,4.2820606,4.9886184,2.6698475,4.1156974,5.133124,4.383173,6.7237473,3.8175542,2.9371068,3.2065775,3.7570488,3.8080437,5.6979103,4.2887053,4.556781,5.976857,5.4793663,3.2220373,3.4938803,7.1670275,3.513659,7.6597533,6.645845,5.795483,5.954883,5.6892443,6.2820244,4.7703805,4.4570613,6.055288,5.8860793,3.9676797,6.427423,6.0899415,3.744014,5.5831785,5.5784016,4.699977,4.7291503,3.2195396,1
13.025598,-1.8276379,-0.07979019,7.2928877,7.968623,2.6823797,7.915544,3.50355,8.692876,4.6902366,4.11198,4.9823875,2.7282693,4.029367,5.107231,4.4338164,6.6091228,3.6909122,2.911041,3.3610518,3.6337395,3.7798002,5.708298,4.391347,4.3666654,5.8754926,5.668573,3.2451224,3.3888128,7.076535,3.7886426,7.4170704,6.9327087,5.590421,5.950407,5.5365605,5.7888675,4.743138,4.1269107,5.839424,5.827898,3.9057944,6.454304,6.183203,3.8591826,5.455478,5.7081547,4.9718237,4.7002835,3.2497087,0
12.106335,-2.7644475,-0.45814422,7.1681643,7.606518,3.0209827,7.5022326,2.6511784,8.714341,4.3206663,3.436368,5.5539784,2.8698378,4.4987283,5.0186424,4.36859,6.7100515,3.919805,3.3491251,3.2579267,3.776081,3.7296724,6.1609325,4.108251,4.6209517,6.000436,4.8348255,2.8056383,3.3151815,6.495622,3.5079553,7.055116,6.873772,6.006448,5.8371716,5.7351274,6.4474077,4.969357,4.4841666,5.962279,5.6734023,4.0262938,6.705932,6.3191485,4.053781,5.292949,5.1037865,4.609652,4.517389,3.5961053,2
13.256365,-1.5008764,-0.21935876,7.2538157,8.181593,2.6680837,8.022705,3.303619,8.850095,4.5991774,3.9797652,5.0214186,2.7149165,3.9432561,5.2767844,4.426918,6.6154547,3.5436325,2.753566,3.2531428,3.5556788,3.6813366,5.764292,4.2343225,4.378314,6.108437,5.619769,2.9590964,3.3262339,7.2163634,3.6106288,7.6818175,7.0284505,5.703804,6.038486,5.6819434,5.878887,4.6279135,4.0329056,5.7483363,5.888273,3.8754535,6.445977,6.2608695,3.7215638,5.42818,5.765277,4.918942,4.48457,3.1050913,0
13.035382,-0.88878125,-0.47944257,6.843465,7.647477,2.6297925,7.442454,2.4445202,8.206616,5.2936172,4.388809,4.8831024,2.7615235,4.029673,5.111133,4.396316,6.7355337,3.8309608,2.947554,3.169612,3.7751572,3.9336407,5.6145,4.358903,4.567925,5.9416785,5.5587654,3.3282292,3.5924873,7.239999,3.550923,7.6384363,6.5661416,5.744008,6.009099,5.6607294,6.237727,4.7336583,4.539717,6.1023016,5.866323,3.9426036,6.348031,5.970192,3.720225,5.6299796,5.5841517,4.72002,4.8252907,3.2399716,1
12.8793955,-1.4700856,-0.2711093,6.896838,7.6536245,2.5532205,7.522104,2.4499388,8.483299,5.1336203,4.289808,4.9570727,2.7738328,3.961469,5.3452544,4.476298,6.748865,3.8184447,2.701365,3.2682252,3.6413496,3.8427105,5.5058355,4.2171154,4.5287857,6.073932,5.5699863,3.248065,3.4655035,7.386551,3.4544952,7.9464307,6.753952,5.7831225,6.129668,5.6796384,6.206582,4.5991726,4.3350863,5.985673,5.8934364,3.806851,6.243327,6.104615,3.6595771,5.6342545,5.787126,4.718897,4.530416,3.101997,1
12.622877,-2.2689884,-0.014543218,7.2075653,7.8435354,2.7635612,7.807533,3.2146103,8.775143,4.560171,3.8913596,5.1634727,2.8017862,4.109486,5.205653,4.4561005,6.6544423,3.7655017,2.9178634,3.3667672,3.605921,3.7647026,5.7622747,4.244844,4.432635,5.9827127,5.4344163,3.0961735,3.3414836,7.002619,3.6473958,7.4840546,6.980538,5.7379794,5.9905224,5.6063046,5.976212,4.715189,4.162476,5.827733,5.7900047,3.8673034,6.4510727,6.252215,3.8785903,5.4267535,5.628067,4.8697042,4.5146317,3.285857,0
13.577229,-0.92356765,-0.66808754,7.0107455,7.841218,2.6125457,7.534186,2.3829195,8.350106,5.1593437,4.2248464,4.964471,2.741187,4.0205116,5.1992917,4.3866644,6.7368693,3.6972132,2.8625605,3.0717118,3.761013,3.7861984,5.7213454,4.22418,4.587085,6.1117077,5.4774747,3.0615928,3.4843943,7.2905927,3.423517,7.753594,6.6545124,5.82738,6.0737996,5.7833033,6.345792,4.7317467,4.470915,6.0589404,5.915238,3.933213,6.384472,6.079479,3.616159,5.5815887,5.587176,4.6139283,4.6565757,3.1503417,1
13.051009,0.08343217,-0.88302094,6.4603424,7.4793053,2.455672,7.1664515,1.622123,7.9397984,5.8080025,4.740733,4.703522,2.7047474,3.9276237,5.2024508,4.3825126,6.816924,3.8792028,2.8069053,3.0559275,3.8202045,4.01286,5.434268,4.341121,4.6665196,6.020994,5.643065,3.4369445,3.732373,7.5365357,3.3674424,8.01739,6.3276763,5.8131843,6.080791,5.744203,6.4787984,4.6408787,4.7306137,6.249287,5.958784,3.936667,6.2079115,5.822224,3.5429559,5.805878,5.6706753,4.593495,4.8803396,3.0969706,1
